production_id,date,mine_id,zone_id,planned_tonnes,actual_tonnes,ore_grade_pct,operating_hours,downtime_hours,rainfall_mm,target_tonnes
PROD-10228,2025-10-02,MINE-02,MINE-02-ZONE-C,280.0,231.2,41.24,13.9,2.1,3.9,260.0
PROD-10229,2025-10-02,MINE-02,MINE-02-ZONE-D,280.0,215.6,41.33,12.7,3.3,3.9,260.0
PROD-10230,2025-10-02,MINE-02,MINE-02-ZONE-E,280.0,226.9,32.04,13.6,2.4,3.9,260.0
PROD-10231,2025-10-02,MINE-03,MINE-03-ZONE-A,280.0,248.2,38.74,14.1,1.9,2.9,260.0
PROD-10232,2025-10-02,MINE-03,MINE-03-ZONE-B,280.0,228.8,37.82,12.4,3.6,2.9,260.0
PROD-10233,2025-10-02,MINE-03,MINE-03-ZONE-C,280.0,257.8,34.4,14.2,1.8,2.9,260.0
PROD-10234,2025-10-02,MINE-03,MINE-03-ZONE-D,280.0,204.0,43.08,12.3,3.7,2.9,260.0
PROD-10235,2025-10-02,MINE-03,MINE-03-ZONE-E,280.0,221.1,32.73,13.1,2.9,2.9,260.0
PROD-10236,2025-10-02,MINE-04,MINE-04-ZONE-A,280.0,209.5,38.05,12.0,4.0,1.9,260.0
PROD-10237,2025-10-02,MINE-04,MINE-04-ZONE-B,280.0,248.6,40.41,14.5,1.5,1.9,260.0
PROD-10238,2025-10-02,MINE-04,MINE-04-ZONE-C,280.0,204.5,34.45,12.1,3.9,1.9,260.0
PROD-10239,2025-10-02,MINE-04,MINE-04-ZONE-D,280.0,234.7,39.73,14.3,1.7,1.9,260.0
PROD-10240,2025-10-02,MINE-04,MINE-04-ZONE-E,280.0,236.2,41.31,13.8,2.2,1.9,260.0
PROD-10241,2025-10-03,MINE-01,MINE-01-ZONE-A,284.0,202.3,36.58,11.5,4.5,0.4,260.0
PROD-10242,2025-10-03,MINE-01,MINE-01-ZONE-B,284.0,262.5,35.77,14.9,1.1,0.4,260.0
PROD-10243,2025-10-03,MINE-01,MINE-01-ZONE-C,284.0,207.9,34.37,11.8,4.2,0.4,260.0
PROD-10244,2025-10-03,MINE-01,MINE-01-ZONE-D,284.0,225.8,39.04,13.1,2.9,0.4,260.0
PROD-10245,2025-10-03,MINE-01,MINE-01-ZONE-E,284.0,237.3,32.63,14.2,1.8,0.4,260.0
PROD-10246,2025-10-03,MINE-02,MINE-02-ZONE-A,284.0,249.8,33.7,14.2,1.8,2.1,260.0
PROD-10247,2025-10-03,MINE-02,MINE-02-ZONE-B,284.0,211.4,32.31,12.2,3.8,2.1,260.0
PROD-10248,2025-10-03,MINE-02,MINE-02-ZONE-C,284.0,238.1,34.14,13.8,2.2,2.1,260.0
PROD-10249,2025-10-03,MINE-02,MINE-02-ZONE-D,284.0,237.1,39.72,13.0,3.0,2.1,260.0
PROD-10250,2025-10-03,MINE-02,MINE-02-ZONE-E,284.0,258.2,32.47,14.2,1.8,2.1,260.0
PROD-10251,2025-10-03,MINE-03,MINE-03-ZONE-A,284.0,244.9,40.56,13.5,2.5,1.9,260.0
PROD-10252,2025-10-03,MINE-03,MINE-03-ZONE-B,284.0,251.1,33.68,13.5,2.5,1.9,260.0
PROD-10253,2025-10-03,MINE-03,MINE-03-ZONE-C,284.0,256.4,40.57,15.1,0.9,1.9,260.0
PROD-10254,2025-10-03,MINE-03,MINE-03-ZONE-D,284.0,262.3,36.28,15.1,0.9,1.9,260.0
PROD-10255,2025-10-03,MINE-03,MINE-03-ZONE-E,284.0,263.6,32.83,15.2,0.8,1.9,260.0
PROD-10256,2025-10-03,MINE-04,MINE-04-ZONE-A,284.0,232.7,37.0,13.9,2.1,1.2,260.0
PROD-10257,2025-10-03,MINE-04,MINE-04-ZONE-B,284.0,223.4,38.58,12.3,3.7,1.2,260.0
PROD-10258,2025-10-03,MINE-04,MINE-04-ZONE-C,284.0,258.3,33.91,15.1,0.9,1.2,260.0
PROD-10259,2025-10-03,MINE-04,MINE-04-ZONE-D,284.0,230.4,34.73,12.4,3.6,1.2,260.0
PROD-10260,2025-10-03,MINE-04,MINE-04-ZONE-E,284.0,276.1,32.29,15.3,0.7,1.2,260.0
PROD-10261,2025-10-04,MINE-01,MINE-01-ZONE-A,288.0,237.1,37.74,12.9,3.1,1.5,260.0
PROD-10262,2025-10-04,MINE-01,MINE-01-ZONE-B,288.0,281.9,43.4,15.3,0.7,1.5,260.0
PROD-10263,2025-10-04,MINE-01,MINE-01-ZONE-C,288.0,198.8,35.83,11.7,4.3,1.5,260.0
PROD-10264,2025-10-04,MINE-01,MINE-01-ZONE-D,288.0,253.1,36.75,13.9,2.1,1.5,260.0
PROD-10265,2025-10-04,MINE-01,MINE-01-ZONE-E,288.0,235.6,32.28,13.5,2.5,1.5,260.0
PROD-10266,2025-10-04,MINE-02,MINE-02-ZONE-A,288.0,221.9,32.82,12.6,3.4,3.4,260.0
PROD-10267,2025-10-04,MINE-02,MINE-02-ZONE-B,288.0,248.0,34.75,14.7,1.3,3.4,260.0
PROD-10268,2025-10-04,MINE-02,MINE-02-ZONE-C,288.0,236.0,32.97,13.5,2.5,3.4,260.0
PROD-10269,2025-10-04,MINE-02,MINE-02-ZONE-D,288.0,214.1,41.95,12.0,4.0,3.4,260.0
PROD-10270,2025-10-04,MINE-02,MINE-02-ZONE-E,288.0,237.2,32.09,13.9,2.1,3.4,260.0
PROD-10271,2025-10-04,MINE-03,MINE-03-ZONE-A,288.0,236.5,35.19,13.0,3.0,1.7,260.0
PROD-10272,2025-10-04,MINE-03,MINE-03-ZONE-B,288.0,247.4,42.02,14.0,2.0,1.7,260.0
PROD-10273,2025-10-04,MINE-03,MINE-03-ZONE-C,288.0,216.5,34.35,12.5,3.5,1.7,260.0
PROD-10274,2025-10-04,MINE-03,MINE-03-ZONE-D,288.0,209.9,39.81,11.9,4.1,1.7,260.0
PROD-10275,2025-10-04,MINE-03,MINE-03-ZONE-E,288.0,243.7,43.61,13.7,2.3,1.7,260.0
PROD-10276,2025-10-04,MINE-04,MINE-04-ZONE-A,288.0,235.9,34.46,12.8,3.2,3.8,260.0
PROD-10277,2025-10-04,MINE-04,MINE-04-ZONE-B,288.0,263.5,33.28,15.0,1.0,3.8,260.0
PROD-10278,2025-10-04,MINE-04,MINE-04-ZONE-C,288.0,201.1,41.12,11.8,4.2,3.8,260.0
PROD-10279,2025-10-04,MINE-04,MINE-04-ZONE-D,288.0,218.2,40.28,12.6,3.4,3.8,260.0
PROD-10280,2025-10-04,MINE-04,MINE-04-ZONE-E,288.0,262.6,35.64,14.6,1.4,3.8,260.0
PROD-10281,2025-10-05,MINE-01,MINE-01-ZONE-A,208.0,179.8,34.76,13.6,2.4,2.7,260.0
PROD-10282,2025-10-05,MINE-01,MINE-01-ZONE-B,208.0,163.8,34.6,11.9,4.1,2.7,260.0
PROD-10283,2025-10-05,MINE-01,MINE-01-ZONE-C,208.0,183.9,41.96,15.4,0.6,2.7,260.0
PROD-10284,2025-10-05,MINE-01,MINE-01-ZONE-D,208.0,147.2,43.36,12.1,3.9,2.7,260.0
PROD-10285,2025-10-05,MINE-01,MINE-01-ZONE-E,208.0,174.1,43.81,13.9,2.1,2.7,260.0
PROD-10286,2025-10-05,MINE-02,MINE-02-ZONE-A,208.0,160.0,37.9,13.1,2.9,0.5,260.0
PROD-10287,2025-10-05,MINE-02,MINE-02-ZONE-B,208.0,166.2,43.84,13.3,2.7,0.5,260.0
PROD-10288,2025-10-05,MINE-02,MINE-02-ZONE-C,208.0,149.5,39.4,12.1,3.9,0.5,260.0
PROD-10289,2025-10-05,MINE-02,MINE-02-ZONE-D,208.0,166.3,39.43,12.0,4.0,0.5,260.0
PROD-10290,2025-10-05,MINE-02,MINE-02-ZONE-E,208.0,170.5,43.16,12.1,3.9,0.5,260.0
PROD-10291,2025-10-05,MINE-03,MINE-03-ZONE-A,208.0,180.7,38.82,14.3,1.7,3.0,260.0
PROD-10292,2025-10-05,MINE-03,MINE-03-ZONE-B,208.0,178.6,34.58,14.9,1.1,3.0,260.0
PROD-10293,2025-10-05,MINE-03,MINE-03-ZONE-C,208.0,187.1,42.52,14.7,1.3,3.0,260.0
PROD-10294,2025-10-05,MINE-03,MINE-03-ZONE-D,208.0,193.3,32.27,15.2,0.8,3.0,260.0
PROD-10295,2025-10-05,MINE-03,MINE-03-ZONE-E,208.0,171.7,35.62,12.4,3.6,3.0,260.0
PROD-10296,2025-10-05,MINE-04,MINE-04-ZONE-A,208.0,199.7,42.65,14.4,1.6,0.8,260.0
PROD-10297,2025-10-05,MINE-04,MINE-04-ZONE-B,208.0,150.7,43.03,12.3,3.7,0.8,260.0
PROD-10298,2025-10-05,MINE-04,MINE-04-ZONE-C,208.0,167.6,32.36,12.5,3.5,0.8,260.0
PROD-10299,2025-10-05,MINE-04,MINE-04-ZONE-D,208.0,152.3,32.17,11.8,4.2,0.8,260.0
PROD-10300,2025-10-05,MINE-04,MINE-04-ZONE-E,208.0,189.2,42.44,15.2,0.8,0.8,260.0
PROD-10301,2025-10-06,MINE-01,MINE-01-ZONE-A,252.0,209.1,35.24,13.2,2.8,0.9,260.0
PROD-10302,2025-10-06,MINE-01,MINE-01-ZONE-B,252.0,198.9,40.78,12.7,3.3,0.9,260.0
PROD-10303,2025-10-06,MINE-01,MINE-01-ZONE-C,252.0,221.0,40.14,14.9,1.1,0.9,260.0
PROD-10304,2025-10-06,MINE-01,MINE-01-ZONE-D,252.0,241.8,41.97,15.4,0.6,0.9,260.0
PROD-10305,2025-10-06,MINE-01,MINE-01-ZONE-E,252.0,232.5,38.92,13.9,2.1,0.9,260.0
PROD-10306,2025-10-06,MINE-02,MINE-02-ZONE-A,252.0,225.6,41.23,15.3,0.7,3.1,260.0
PROD-10307,2025-10-06,MINE-02,MINE-02-ZONE-B,252.0,218.1,37.75,14.4,1.6,3.1,260.0
PROD-10308,2025-10-06,MINE-02,MINE-02-ZONE-C,252.0,177.7,35.26,12.3,3.7,3.1,260.0
PROD-10309,2025-10-06,MINE-02,MINE-02-ZONE-D,252.0,179.3,37.38,12.0,4.0,3.1,260.0
PROD-10310,2025-10-06,MINE-02,MINE-02-ZONE-E,252.0,246.4,42.48,15.5,0.5,3.1,260.0
PROD-10311,2025-10-06,MINE-03,MINE-03-ZONE-A,252.0,188.0,43.43,12.2,3.8,3.8,260.0
PROD-10312,2025-10-06,MINE-03,MINE-03-ZONE-B,252.0,202.1,42.18,13.5,2.5,3.8,260.0
PROD-10313,2025-10-06,MINE-03,MINE-03-ZONE-C,252.0,234.1,39.18,15.3,0.7,3.8,260.0
PROD-10314,2025-10-06,MINE-03,MINE-03-ZONE-D,252.0,212.5,33.97,13.7,2.3,3.8,260.0
PROD-10315,2025-10-06,MINE-03,MINE-03-ZONE-E,252.0,197.0,38.61,12.9,3.1,3.8,260.0
PROD-10316,2025-10-06,MINE-04,MINE-04-ZONE-A,252.0,238.9,36.16,14.9,1.1,4.0,260.0
PROD-10317,2025-10-06,MINE-04,MINE-04-ZONE-B,252.0,227.4,37.61,14.8,1.2,4.0,260.0
PROD-10318,2025-10-06,MINE-04,MINE-04-ZONE-C,252.0,213.2,41.77,14.1,1.9,4.0,260.0
PROD-10319,2025-10-06,MINE-04,MINE-04-ZONE-D,252.0,194.3,38.51,12.5,3.5,4.0,260.0
PROD-10320,2025-10-06,MINE-04,MINE-04-ZONE-E,252.0,217.4,39.23,14.1,1.9,4.0,260.0
PROD-10321,2025-10-07,MINE-01,MINE-01-ZONE-A,256.0,186.7,36.3,12.0,4.0,0.5,260.0
PROD-10322,2025-10-07,MINE-01,MINE-01-ZONE-B,256.0,224.9,42.34,13.6,2.4,0.5,260.0
PROD-10323,2025-10-07,MINE-01,MINE-01-ZONE-C,256.0,222.7,38.08,14.8,1.2,0.5,260.0
PROD-10324,2025-10-07,MINE-01,MINE-01-ZONE-D,256.0,197.1,39.19,12.1,3.9,0.5,260.0
PROD-10325,2025-10-07,MINE-01,MINE-01-ZONE-E,256.0,222.4,33.91,13.3,2.7,0.5,260.0
PROD-10326,2025-10-07,MINE-02,MINE-02-ZONE-A,256.0,185.9,41.8,12.3,3.7,0.1,260.0
PROD-10327,2025-10-07,MINE-02,MINE-02-ZONE-B,256.0,240.9,32.98,14.7,1.3,0.1,260.0
PROD-10328,2025-10-07,MINE-02,MINE-02-ZONE-C,256.0,209.1,38.02,13.8,2.2,0.1,260.0
PROD-10329,2025-10-07,MINE-02,MINE-02-ZONE-D,256.0,232.8,32.05,15.3,0.7,0.1,260.0
PROD-10330,2025-10-07,MINE-02,MINE-02-ZONE-E,256.0,193.7,33.98,11.8,4.2,0.1,260.0
PROD-10331,2025-10-07,MINE-03,MINE-03-ZONE-A,256.0,239.8,36.02,14.6,1.4,0.1,260.0
PROD-10332,2025-10-07,MINE-03,MINE-03-ZONE-B,256.0,246.9,41.56,15.0,1.0,0.1,260.0
PROD-10333,2025-10-07,MINE-03,MINE-03-ZONE-C,256.0,209.6,39.88,13.3,2.7,0.1,260.0
PROD-10334,2025-10-07,MINE-03,MINE-03-ZONE-D,256.0,224.6,41.0,13.9,2.1,0.1,260.0
PROD-10335,2025-10-07,MINE-03,MINE-03-ZONE-E,256.0,217.8,34.71,12.7,3.3,0.1,260.0
PROD-10336,2025-10-07,MINE-04,MINE-04-ZONE-A,256.0,195.3,40.33,12.9,3.1,1.2,260.0
PROD-10337,2025-10-07,MINE-04,MINE-04-ZONE-B,256.0,205.8,42.72,12.5,3.5,1.2,260.0
PROD-10338,2025-10-07,MINE-04,MINE-04-ZONE-C,256.0,193.9,37.94,11.6,4.4,1.2,260.0
PROD-10339,2025-10-07,MINE-04,MINE-04-ZONE-D,256.0,194.0,35.68,11.8,4.2,1.2,260.0
PROD-10340,2025-10-07,MINE-04,MINE-04-ZONE-E,256.0,193.4,34.51,12.5,3.5,1.2,260.0
PROD-10341,2025-10-08,MINE-01,MINE-01-ZONE-A,260.0,221.9,34.29,12.9,3.1,2.1,260.0
PROD-10342,2025-10-08,MINE-01,MINE-01-ZONE-B,260.0,242.5,34.49,15.4,0.6,2.1,260.0
PROD-10343,2025-10-08,MINE-01,MINE-01-ZONE-C,260.0,202.4,32.8,12.2,3.8,2.1,260.0
PROD-10344,2025-10-08,MINE-01,MINE-01-ZONE-D,260.0,209.8,43.34,13.7,2.3,2.1,260.0
PROD-10345,2025-10-08,MINE-01,MINE-01-ZONE-E,260.0,193.6,39.17,12.9,3.1,2.1,260.0
PROD-10346,2025-10-08,MINE-02,MINE-02-ZONE-A,260.0,224.0,35.65,14.1,1.9,2.0,260.0
PROD-10347,2025-10-08,MINE-02,MINE-02-ZONE-B,260.0,222.6,39.62,13.0,3.0,2.0,260.0
PROD-10348,2025-10-08,MINE-02,MINE-02-ZONE-C,260.0,217.0,43.72,13.1,2.9,2.0,260.0
PROD-10349,2025-10-08,MINE-02,MINE-02-ZONE-D,260.0,213.6,35.07,13.5,2.5,2.0,260.0
PROD-10350,2025-10-08,MINE-02,MINE-02-ZONE-E,260.0,228.6,41.04,13.6,2.4,2.0,260.0
PROD-10351,2025-10-08,MINE-03,MINE-03-ZONE-A,260.0,197.9,39.05,12.4,3.6,2.2,260.0
PROD-10352,2025-10-08,MINE-03,MINE-03-ZONE-B,260.0,207.2,40.22,12.0,4.0,2.2,260.0
PROD-10353,2025-10-08,MINE-03,MINE-03-ZONE-C,260.0,182.0,43.55,11.5,4.5,2.2,260.0
PROD-10354,2025-10-08,MINE-03,MINE-03-ZONE-D,260.0,189.4,35.03,12.5,3.5,2.2,260.0
PROD-10355,2025-10-08,MINE-03,MINE-03-ZONE-E,260.0,236.1,41.97,15.1,0.9,2.2,260.0
PROD-10356,2025-10-08,MINE-04,MINE-04-ZONE-A,260.0,196.9,36.56,13.0,3.0,3.5,260.0
PROD-10357,2025-10-08,MINE-04,MINE-04-ZONE-B,260.0,231.4,37.63,14.2,1.8,3.5,260.0
PROD-10358,2025-10-08,MINE-04,MINE-04-ZONE-C,260.0,229.9,40.45,14.2,1.8,3.5,260.0
PROD-10359,2025-10-08,MINE-04,MINE-04-ZONE-D,260.0,223.7,33.14,13.7,2.3,3.5,260.0
PROD-10360,2025-10-08,MINE-04,MINE-04-ZONE-E,260.0,208.6,40.1,12.8,3.2,3.5,260.0
PROD-10361,2025-10-09,MINE-01,MINE-01-ZONE-A,264.0,252.9,32.83,15.4,0.6,1.8,260.0
PROD-10362,2025-10-09,MINE-01,MINE-01-ZONE-B,264.0,236.1,38.78,14.8,1.2,1.8,260.0
PROD-10363,2025-10-09,MINE-01,MINE-01-ZONE-C,264.0,202.9,40.69,12.3,3.7,1.8,260.0
PROD-10364,2025-10-09,MINE-01,MINE-01-ZONE-D,264.0,226.5,38.2,14.5,1.5,1.8,260.0
PROD-10365,2025-10-09,MINE-01,MINE-01-ZONE-E,264.0,241.4,42.24,14.8,1.2,1.8,260.0
PROD-10366,2025-10-09,MINE-02,MINE-02-ZONE-A,264.0,253.1,37.12,15.3,0.7,3.1,260.0
PROD-10367,2025-10-09,MINE-02,MINE-02-ZONE-B,264.0,223.3,32.92,12.8,3.2,3.1,260.0
PROD-10368,2025-10-09,MINE-02,MINE-02-ZONE-C,264.0,214.8,36.65,13.6,2.4,3.1,260.0
PROD-10369,2025-10-09,MINE-02,MINE-02-ZONE-D,264.0,208.9,34.12,12.5,3.5,3.1,260.0
PROD-10370,2025-10-09,MINE-02,MINE-02-ZONE-E,264.0,222.9,34.68,14.0,2.0,3.1,260.0
PROD-10371,2025-10-09,MINE-03,MINE-03-ZONE-A,264.0,199.8,37.92,12.0,4.0,1.2,260.0
PROD-10372,2025-10-09,MINE-03,MINE-03-ZONE-B,264.0,216.4,43.38,12.6,3.4,1.2,260.0
PROD-10373,2025-10-09,MINE-03,MINE-03-ZONE-C,264.0,236.5,33.58,15.0,1.0,1.2,260.0
PROD-10374,2025-10-09,MINE-03,MINE-03-ZONE-D,264.0,193.9,32.28,11.6,4.4,1.2,260.0
PROD-10375,2025-10-09,MINE-03,MINE-03-ZONE-E,264.0,230.8,37.16,13.5,2.5,1.2,260.0
PROD-10376,2025-10-09,MINE-04,MINE-04-ZONE-A,264.0,220.2,36.42,12.7,3.3,2.0,260.0
PROD-10377,2025-10-09,MINE-04,MINE-04-ZONE-B,264.0,215.7,32.4,13.3,2.7,2.0,260.0
PROD-10378,2025-10-09,MINE-04,MINE-04-ZONE-C,264.0,232.4,32.8,13.8,2.2,2.0,260.0
PROD-10379,2025-10-09,MINE-04,MINE-04-ZONE-D,264.0,260.6,39.98,15.2,0.8,2.0,260.0
PROD-10380,2025-10-09,MINE-04,MINE-04-ZONE-E,264.0,223.3,34.92,13.6,2.4,2.0,260.0
PROD-10381,2025-10-10,MINE-01,MINE-01-ZONE-A,268.0,185.5,32.29,11.8,4.2,2.2,260.0
PROD-10382,2025-10-10,MINE-01,MINE-01-ZONE-B,268.0,243.5,34.36,15.2,0.8,2.2,260.0
PROD-10383,2025-10-10,MINE-01,MINE-01-ZONE-C,268.0,216.0,38.69,12.9,3.1,2.2,260.0
PROD-10384,2025-10-10,MINE-01,MINE-01-ZONE-D,268.0,240.4,39.88,13.6,2.4,2.2,260.0
PROD-10385,2025-10-10,MINE-01,MINE-01-ZONE-E,268.0,208.1,32.48,13.2,2.8,2.2,260.0
PROD-10386,2025-10-10,MINE-02,MINE-02-ZONE-A,268.0,238.5,40.96,14.7,1.3,2.4,260.0
PROD-10387,2025-10-10,MINE-02,MINE-02-ZONE-B,268.0,227.3,38.12,13.9,2.1,2.4,260.0
PROD-10388,2025-10-10,MINE-02,MINE-02-ZONE-C,268.0,258.5,35.19,15.5,0.5,2.4,260.0
PROD-10389,2025-10-10,MINE-02,MINE-02-ZONE-D,268.0,216.9,41.74,13.4,2.6,2.4,260.0
PROD-10390,2025-10-10,MINE-02,MINE-02-ZONE-E,268.0,228.4,37.76,14.2,1.8,2.4,260.0
PROD-10391,2025-10-10,MINE-03,MINE-03-ZONE-A,268.0,248.7,37.74,14.6,1.4,1.1,260.0
PROD-10392,2025-10-10,MINE-03,MINE-03-ZONE-B,268.0,233.9,38.64,14.6,1.4,1.1,260.0
PROD-10393,2025-10-10,MINE-03,MINE-03-ZONE-C,268.0,227.8,32.85,13.0,3.0,1.1,260.0
PROD-10394,2025-10-10,MINE-03,MINE-03-ZONE-D,268.0,224.4,33.74,12.8,3.2,1.1,260.0
PROD-10395,2025-10-10,MINE-03,MINE-03-ZONE-E,268.0,208.0,43.88,12.5,3.5,1.1,260.0
PROD-10396,2025-10-10,MINE-04,MINE-04-ZONE-A,268.0,243.4,39.52,15.2,0.8,1.5,260.0
PROD-10397,2025-10-10,MINE-04,MINE-04-ZONE-B,268.0,233.9,43.25,13.8,2.2,1.5,260.0
PROD-10398,2025-10-10,MINE-04,MINE-04-ZONE-C,268.0,200.6,41.03,12.2,3.8,1.5,260.0
PROD-10399,2025-10-10,MINE-04,MINE-04-ZONE-D,268.0,249.7,36.74,15.3,0.7,1.5,260.0
PROD-10400,2025-10-10,MINE-04,MINE-04-ZONE-E,268.0,251.9,36.48,14.7,1.3,1.5,260.0
PROD-10401,2025-10-11,MINE-01,MINE-01-ZONE-A,312.0,275.2,34.7,13.7,2.3,2.5,260.0
PROD-10402,2025-10-11,MINE-01,MINE-01-ZONE-B,312.0,229.7,43.39,11.9,4.1,2.5,260.0
PROD-10403,2025-10-11,MINE-01,MINE-01-ZONE-C,312.0,258.5,42.46,13.5,2.5,2.5,260.0
PROD-10404,2025-10-11,MINE-01,MINE-01-ZONE-D,312.0,243.8,38.26,13.0,3.0,2.5,260.0
PROD-10405,2025-10-11,MINE-01,MINE-01-ZONE-E,312.0,248.5,39.2,13.5,2.5,2.5,260.0
PROD-10406,2025-10-11,MINE-02,MINE-02-ZONE-A,312.0,269.7,40.45,13.8,2.2,1.6,260.0
PROD-10407,2025-10-11,MINE-02,MINE-02-ZONE-B,312.0,248.8,32.48,12.4,3.6,1.6,260.0
PROD-10408,2025-10-11,MINE-02,MINE-02-ZONE-C,312.0,272.9,39.8,14.4,1.6,1.6,260.0
PROD-10409,2025-10-11,MINE-02,MINE-02-ZONE-D,312.0,220.4,42.04,11.6,4.4,1.6,260.0
PROD-10410,2025-10-11,MINE-02,MINE-02-ZONE-E,312.0,266.8,42.26,13.1,2.9,1.6,260.0
PROD-10411,2025-10-11,MINE-03,MINE-03-ZONE-A,312.0,263.9,41.09,13.6,2.4,1.2,260.0
PROD-10412,2025-10-11,MINE-03,MINE-03-ZONE-B,312.0,237.8,38.72,12.1,3.9,1.2,260.0
PROD-10413,2025-10-11,MINE-03,MINE-03-ZONE-C,312.0,251.7,41.43,12.8,3.2,1.2,260.0
PROD-10414,2025-10-11,MINE-03,MINE-03-ZONE-D,312.0,286.6,40.3,15.0,1.0,1.2,260.0
PROD-10415,2025-10-11,MINE-03,MINE-03-ZONE-E,312.0,226.4,39.4,11.6,4.4,1.2,260.0
PROD-10416,2025-10-11,MINE-04,MINE-04-ZONE-A,312.0,299.8,43.21,15.2,0.8,0.5,260.0
PROD-10417,2025-10-11,MINE-04,MINE-04-ZONE-B,312.0,236.5,34.73,12.0,4.0,0.5,260.0
PROD-10418,2025-10-11,MINE-04,MINE-04-ZONE-C,312.0,224.5,34.87,11.8,4.2,0.5,260.0
PROD-10419,2025-10-11,MINE-04,MINE-04-ZONE-D,312.0,300.4,34.3,14.7,1.3,0.5,260.0
PROD-10420,2025-10-11,MINE-04,MINE-04-ZONE-E,312.0,281.8,35.34,14.2,1.8,0.5,260.0
PROD-10421,2025-10-12,MINE-01,MINE-01-ZONE-A,232.0,193.6,34.26,13.1,2.9,2.6,260.0
PROD-10422,2025-10-12,MINE-01,MINE-01-ZONE-B,232.0,195.6,41.63,13.0,3.0,2.6,260.0
PROD-10423,2025-10-12,MINE-01,MINE-01-ZONE-C,232.0,173.4,40.23,12.7,3.3,2.6,260.0
PROD-10424,2025-10-12,MINE-01,MINE-01-ZONE-D,232.0,182.9,34.45,12.6,3.4,2.6,260.0
PROD-10425,2025-10-12,MINE-01,MINE-01-ZONE-E,232.0,196.3,33.41,13.6,2.4,2.6,260.0
PROD-10426,2025-10-12,MINE-02,MINE-02-ZONE-A,232.0,176.4,34.96,12.6,3.4,0.1,260.0
PROD-10427,2025-10-12,MINE-02,MINE-02-ZONE-B,232.0,193.9,36.05,13.1,2.9,0.1,260.0
PROD-10428,2025-10-12,MINE-02,MINE-02-ZONE-C,232.0,183.2,36.5,12.0,4.0,0.1,260.0
PROD-10429,2025-10-12,MINE-02,MINE-02-ZONE-D,232.0,208.0,43.19,13.9,2.1,0.1,260.0
PROD-10430,2025-10-12,MINE-02,MINE-02-ZONE-E,232.0,193.8,35.06,13.7,2.3,0.1,260.0
PROD-10431,2025-10-12,MINE-03,MINE-03-ZONE-A,232.0,207.6,36.52,15.2,0.8,2.3,260.0
PROD-10432,2025-10-12,MINE-03,MINE-03-ZONE-B,232.0,188.3,32.8,13.3,2.7,2.3,260.0
PROD-10433,2025-10-12,MINE-03,MINE-03-ZONE-C,232.0,169.8,37.94,12.3,3.7,2.3,260.0
PROD-10434,2025-10-12,MINE-03,MINE-03-ZONE-D,232.0,171.4,41.85,11.8,4.2,2.3,260.0
PROD-10435,2025-10-12,MINE-03,MINE-03-ZONE-E,232.0,192.0,35.19,13.5,2.5,2.3,260.0
PROD-10436,2025-10-12,MINE-04,MINE-04-ZONE-A,232.0,170.6,37.87,11.6,4.4,2.8,260.0
PROD-10437,2025-10-12,MINE-04,MINE-04-ZONE-B,232.0,215.2,35.76,15.1,0.9,2.8,260.0
PROD-10438,2025-10-12,MINE-04,MINE-04-ZONE-C,232.0,202.9,41.12,14.9,1.1,2.8,260.0
PROD-10439,2025-10-12,MINE-04,MINE-04-ZONE-D,232.0,151.6,32.84,11.5,4.5,2.8,260.0
PROD-10440,2025-10-12,MINE-04,MINE-04-ZONE-E,232.0,218.2,33.53,15.1,0.9,2.8,260.0
PROD-10441,2025-10-13,MINE-01,MINE-01-ZONE-A,236.0,228.2,37.08,15.1,0.9,2.7,260.0
PROD-10442,2025-10-13,MINE-01,MINE-01-ZONE-B,236.0,228.7,32.72,15.3,0.7,2.7,260.0
PROD-10443,2025-10-13,MINE-01,MINE-01-ZONE-C,236.0,235.2,40.63,15.1,0.9,2.7,260.0
PROD-10444,2025-10-13,MINE-01,MINE-01-ZONE-D,236.0,202.9,34.65,14.4,1.6,2.7,260.0
PROD-10445,2025-10-13,MINE-01,MINE-01-ZONE-E,236.0,199.2,43.13,13.1,2.9,2.7,260.0
PROD-10446,2025-10-13,MINE-02,MINE-02-ZONE-A,236.0,199.6,32.28,14.1,1.9,0.8,260.0
PROD-10447,2025-10-13,MINE-02,MINE-02-ZONE-B,236.0,202.1,34.06,13.2,2.8,0.8,260.0
PROD-10448,2025-10-13,MINE-02,MINE-02-ZONE-C,236.0,167.2,38.5,11.6,4.4,0.8,260.0
PROD-10449,2025-10-13,MINE-02,MINE-02-ZONE-D,236.0,216.4,38.85,15.4,0.6,0.8,260.0
PROD-10450,2025-10-13,MINE-02,MINE-02-ZONE-E,236.0,205.5,41.71,13.0,3.0,0.8,260.0
PROD-10451,2025-10-13,MINE-03,MINE-03-ZONE-A,236.0,211.4,36.88,15.0,1.0,3.4,260.0
PROD-10452,2025-10-13,MINE-03,MINE-03-ZONE-B,236.0,215.0,42.7,14.5,1.5,3.4,260.0
PROD-10453,2025-10-13,MINE-03,MINE-03-ZONE-C,236.0,165.7,32.04,11.8,4.2,3.4,260.0
PROD-10454,2025-10-13,MINE-03,MINE-03-ZONE-D,236.0,184.9,42.33,12.8,3.2,3.4,260.0
PROD-10455,2025-10-13,MINE-03,MINE-03-ZONE-E,236.0,175.0,34.79,12.1,3.9,3.4,260.0
