record_id,date,mine_id,rainfall_mm,temp_c,humidity_pct,soil_moisture_pct,weather_condition
WX-MINE-04-2026-06-19,2026-06-19,MINE-04,15.6,33.9,72.1,0.33,LIGHT RAIN
WX-MINE-01-2026-06-20,2026-06-20,MINE-01,29.1,36.5,50.4,0.47,LIGHT RAIN
WX-MINE-02-2026-06-20,2026-06-20,MINE-02,54.5,23.0,63.5,0.66,HEAVY RAIN
WX-MINE-03-2026-06-20,2026-06-20,MINE-03,89.2,27.7,56.1,0.95,HEAVY RAIN
WX-MINE-04-2026-06-20,2026-06-20,MINE-04,0.2,40.9,83.5,0.22,CLEAR
WX-MINE-01-2026-06-21,2026-06-21,MINE-01,37.3,39.6,52.3,0.5,LIGHT RAIN
WX-MINE-02-2026-06-21,2026-06-21,MINE-02,38.0,31.7,47.3,0.48,LIGHT RAIN
WX-MINE-03-2026-06-21,2026-06-21,MINE-03,1.0,34.1,40.8,0.18,CLEAR
WX-MINE-04-2026-06-21,2026-06-21,MINE-04,22.7,33.0,63.0,0.36,LIGHT RAIN
WX-MINE-01-2026-06-22,2026-06-22,MINE-01,18.2,39.8,64.6,0.32,LIGHT RAIN
WX-MINE-02-2026-06-22,2026-06-22,MINE-02,80.8,29.4,50.5,0.92,HEAVY RAIN
WX-MINE-03-2026-06-22,2026-06-22,MINE-03,50.6,24.5,60.0,0.66,HEAVY RAIN
WX-MINE-04-2026-06-22,2026-06-22,MINE-04,3.7,24.4,83.9,0.23,CLEAR
WX-MINE-01-2026-06-23,2026-06-23,MINE-01,25.9,27.6,71.8,0.46,LIGHT RAIN
WX-MINE-02-2026-06-23,2026-06-23,MINE-02,3.0,26.4,39.1,0.19,CLEAR
WX-MINE-03-2026-06-23,2026-06-23,MINE-03,51.3,36.7,72.0,0.58,HEAVY RAIN
WX-MINE-04-2026-06-23,2026-06-23,MINE-04,3.6,22.8,40.5,0.25,CLEAR
WX-MINE-01-2026-06-24,2026-06-24,MINE-01,30.2,33.2,81.1,0.46,LIGHT RAIN
WX-MINE-02-2026-06-24,2026-06-24,MINE-02,2.5,26.9,67.2,0.26,CLEAR
WX-MINE-03-2026-06-24,2026-06-24,MINE-03,30.7,31.4,61.6,0.42,LIGHT RAIN
WX-MINE-04-2026-06-24,2026-06-24,MINE-04,25.5,34.7,39.9,0.41,LIGHT RAIN
WX-MINE-01-2026-06-25,2026-06-25,MINE-01,0.9,30.7,62.0,0.22,CLEAR
WX-MINE-02-2026-06-25,2026-06-25,MINE-02,0.2,35.8,68.7,0.21,CLEAR
WX-MINE-03-2026-06-25,2026-06-25,MINE-03,42.9,32.6,87.5,0.6,HEAVY RAIN
WX-MINE-04-2026-06-25,2026-06-25,MINE-04,3.5,35.4,62.0,0.24,CLEAR
WX-MINE-01-2026-06-26,2026-06-26,MINE-01,58.5,27.9,47.0,0.73,HEAVY RAIN
WX-MINE-02-2026-06-26,2026-06-26,MINE-02,3.1,30.4,59.6,0.2,CLEAR
WX-MINE-03-2026-06-26,2026-06-26,MINE-03,29.1,41.1,71.3,0.43,LIGHT RAIN
WX-MINE-04-2026-06-26,2026-06-26,MINE-04,25.2,39.6,81.2,0.45,LIGHT RAIN
WX-MINE-01-2026-06-27,2026-06-27,MINE-01,70.0,22.6,49.7,0.75,HEAVY RAIN
WX-MINE-02-2026-06-27,2026-06-27,MINE-02,1.6,33.2,52.8,0.23,CLEAR
WX-MINE-03-2026-06-27,2026-06-27,MINE-03,79.7,30.5,49.3,0.82,HEAVY RAIN
WX-MINE-04-2026-06-27,2026-06-27,MINE-04,32.5,34.7,37.5,0.47,LIGHT RAIN
WX-MINE-01-2026-06-28,2026-06-28,MINE-01,85.0,32.7,77.9,0.87,HEAVY RAIN
WX-MINE-02-2026-06-28,2026-06-28,MINE-02,2.4,24.6,64.7,0.27,CLEAR
WX-MINE-03-2026-06-28,2026-06-28,MINE-03,45.3,37.6,53.3,0.56,HEAVY RAIN
WX-MINE-04-2026-06-28,2026-06-28,MINE-04,0.3,23.0,46.6,0.21,CLEAR
WX-MINE-01-2026-06-29,2026-06-29,MINE-01,3.4,29.9,74.5,0.21,CLEAR
WX-MINE-02-2026-06-29,2026-06-29,MINE-02,44.9,30.3,65.4,0.55,HEAVY RAIN
WX-MINE-03-2026-06-29,2026-06-29,MINE-03,82.6,37.1,64.0,0.89,HEAVY RAIN
WX-MINE-04-2026-06-29,2026-06-29,MINE-04,0.2,27.7,36.3,0.21,CLEAR
WX-MINE-01-2026-06-30,2026-06-30,MINE-01,0.1,37.0,79.7,0.19,CLEAR
WX-MINE-02-2026-06-30,2026-06-30,MINE-02,80.5,39.5,82.4,0.83,HEAVY RAIN
WX-MINE-03-2026-06-30,2026-06-30,MINE-03,71.3,36.7,36.1,0.82,HEAVY RAIN
WX-MINE-04-2026-06-30,2026-06-30,MINE-04,88.5,23.9,67.4,0.93,HEAVY RAIN
WX-MINE-01-2026-07-01,2026-07-01,MINE-01,3.4,37.7,58.4,0.25,CLEAR
WX-MINE-02-2026-07-01,2026-07-01,MINE-02,51.7,24.0,88.3,0.64,HEAVY RAIN
WX-MINE-03-2026-07-01,2026-07-01,MINE-03,49.4,26.4,57.3,0.59,HEAVY RAIN
WX-MINE-04-2026-07-01,2026-07-01,MINE-04,71.2,32.1,56.0,0.84,HEAVY RAIN
WX-MINE-01-2026-07-02,2026-07-02,MINE-01,3.8,37.3,74.3,0.23,CLEAR
WX-MINE-02-2026-07-02,2026-07-02,MINE-02,17.0,37.4,59.6,0.34,LIGHT RAIN
WX-MINE-03-2026-07-02,2026-07-02,MINE-03,39.8,24.9,69.6,0.49,LIGHT RAIN
WX-MINE-04-2026-07-02,2026-07-02,MINE-04,31.6,40.8,67.6,0.42,LIGHT RAIN
WX-MINE-01-2026-07-03,2026-07-03,MINE-01,82.0,32.5,81.2,0.91,HEAVY RAIN
WX-MINE-02-2026-07-03,2026-07-03,MINE-02,54.5,30.2,75.7,0.69,HEAVY RAIN
WX-MINE-03-2026-07-03,2026-07-03,MINE-03,70.1,34.0,82.9,0.76,HEAVY RAIN
WX-MINE-04-2026-07-03,2026-07-03,MINE-04,60.0,31.8,62.5,0.75,HEAVY RAIN
WX-MINE-01-2026-07-04,2026-07-04,MINE-01,51.9,31.7,65.5,0.66,HEAVY RAIN
WX-MINE-02-2026-07-04,2026-07-04,MINE-02,3.7,30.5,39.3,0.19,CLEAR
WX-MINE-03-2026-07-04,2026-07-04,MINE-03,56.6,24.4,45.9,0.71,HEAVY RAIN
WX-MINE-04-2026-07-04,2026-07-04,MINE-04,85.8,31.9,69.4,0.92,HEAVY RAIN
WX-MINE-01-2026-07-05,2026-07-05,MINE-01,84.9,30.4,35.5,0.87,HEAVY RAIN
WX-MINE-02-2026-07-05,2026-07-05,MINE-02,2.9,39.6,49.9,0.21,CLEAR
WX-MINE-03-2026-07-05,2026-07-05,MINE-03,2.3,25.3,51.0,0.24,CLEAR
WX-MINE-04-2026-07-05,2026-07-05,MINE-04,3.8,29.4,68.2,0.23,CLEAR
WX-MINE-01-2026-07-06,2026-07-06,MINE-01,41.4,36.9,89.8,0.59,HEAVY RAIN
WX-MINE-02-2026-07-06,2026-07-06,MINE-02,72.2,31.5,52.5,0.77,HEAVY RAIN
WX-MINE-03-2026-07-06,2026-07-06,MINE-03,94.5,22.1,73.6,0.95,HEAVY RAIN
WX-MINE-04-2026-07-06,2026-07-06,MINE-04,51.7,23.9,69.4,0.64,HEAVY RAIN
WX-MINE-01-2026-07-07,2026-07-07,MINE-01,65.9,39.7,54.0,0.7,HEAVY RAIN
WX-MINE-02-2026-07-07,2026-07-07,MINE-02,37.7,40.2,58.4,0.54,LIGHT RAIN
WX-MINE-03-2026-07-07,2026-07-07,MINE-03,76.4,40.7,65.9,0.85,HEAVY RAIN
WX-MINE-04-2026-07-07,2026-07-07,MINE-04,62.4,24.1,46.9,0.69,HEAVY RAIN
WX-MINE-01-2026-07-08,2026-07-08,MINE-01,25.1,32.4,70.5,0.4,LIGHT RAIN
WX-MINE-02-2026-07-08,2026-07-08,MINE-02,83.3,34.1,88.2,0.92,HEAVY RAIN
WX-MINE-03-2026-07-08,2026-07-08,MINE-03,87.7,26.2,35.1,0.9,HEAVY RAIN
WX-MINE-04-2026-07-08,2026-07-08,MINE-04,89.4,34.3,42.9,0.94,HEAVY RAIN
WX-MINE-01-2026-07-09,2026-07-09,MINE-01,21.2,41.4,42.5,0.41,LIGHT RAIN
WX-MINE-02-2026-07-09,2026-07-09,MINE-02,52.7,28.1,76.8,0.61,HEAVY RAIN
WX-MINE-03-2026-07-09,2026-07-09,MINE-03,76.9,36.1,54.5,0.87,HEAVY RAIN
WX-MINE-04-2026-07-09,2026-07-09,MINE-04,21.3,34.1,46.8,0.34,LIGHT RAIN
WX-MINE-01-2026-07-10,2026-07-10,MINE-01,37.2,24.9,59.0,0.5,LIGHT RAIN
WX-MINE-02-2026-07-10,2026-07-10,MINE-02,1.0,24.4,84.5,0.22,CLEAR
WX-MINE-03-2026-07-10,2026-07-10,MINE-03,84.3,39.1,77.4,0.89,HEAVY RAIN
WX-MINE-04-2026-07-10,2026-07-10,MINE-04,64.4,39.5,85.6,0.71,HEAVY RAIN
WX-MINE-01-2026-07-11,2026-07-11,MINE-01,89.7,41.9,45.8,0.93,HEAVY RAIN
WX-MINE-02-2026-07-11,2026-07-11,MINE-02,61.9,28.6,85.1,0.76,HEAVY RAIN
WX-MINE-03-2026-07-11,2026-07-11,MINE-03,16.0,27.5,70.6,0.35,LIGHT RAIN
WX-MINE-04-2026-07-11,2026-07-11,MINE-04,94.7,36.1,50.1,0.94,HEAVY RAIN
WX-MINE-01-2026-07-12,2026-07-12,MINE-01,17.4,36.4,60.9,0.36,LIGHT RAIN
WX-MINE-02-2026-07-12,2026-07-12,MINE-02,28.9,37.0,70.6,0.45,LIGHT RAIN
WX-MINE-03-2026-07-12,2026-07-12,MINE-03,44.6,34.3,74.2,0.59,HEAVY RAIN
WX-MINE-04-2026-07-12,2026-07-12,MINE-04,83.1,23.7,80.9,0.85,HEAVY RAIN
WX-MINE-01-2026-07-13,2026-07-13,MINE-01,71.8,28.3,82.2,0.78,HEAVY RAIN
WX-MINE-02-2026-07-13,2026-07-13,MINE-02,2.6,36.7,53.3,0.24,CLEAR
WX-MINE-03-2026-07-13,2026-07-13,MINE-03,3.6,25.4,89.2,0.25,CLEAR
WX-MINE-04-2026-07-13,2026-07-13,MINE-04,16.1,35.3,57.9,0.35,LIGHT RAIN
WX-MINE-01-2026-07-14,2026-07-14,MINE-01,30.4,37.2,43.1,0.43,LIGHT RAIN
WX-MINE-02-2026-07-14,2026-07-14,MINE-02,18.6,34.2,72.9,0.35,LIGHT RAIN
WX-MINE-03-2026-07-14,2026-07-14,MINE-03,82.4,40.8,52.1,0.89,HEAVY RAIN
WX-MINE-04-2026-07-14,2026-07-14,MINE-04,52.3,38.7,39.7,0.68,HEAVY RAIN
WX-MINE-01-2026-07-15,2026-07-15,MINE-01,88.4,25.7,39.8,0.92,HEAVY RAIN
WX-MINE-02-2026-07-15,2026-07-15,MINE-02,16.6,25.4,35.6,0.35,LIGHT RAIN
WX-MINE-03-2026-07-15,2026-07-15,MINE-03,85.2,40.9,51.9,0.93,HEAVY RAIN
WX-MINE-04-2026-07-15,2026-07-15,MINE-04,3.5,36.9,75.6,0.21,CLEAR
WX-MINE-01-2026-07-16,2026-07-16,MINE-01,38.0,27.6,66.1,0.51,LIGHT RAIN
WX-MINE-02-2026-07-16,2026-07-16,MINE-02,1.1,26.0,88.9,0.19,CLEAR
WX-MINE-03-2026-07-16,2026-07-16,MINE-03,22.4,29.1,55.0,0.41,LIGHT RAIN
WX-MINE-04-2026-07-16,2026-07-16,MINE-04,81.4,35.7,44.4,0.92,HEAVY RAIN
WX-MINE-01-2026-07-17,2026-07-17,MINE-01,27.5,33.4,89.7,0.42,LIGHT RAIN
WX-MINE-02-2026-07-17,2026-07-17,MINE-02,69.6,27.8,53.8,0.83,HEAVY RAIN
WX-MINE-03-2026-07-17,2026-07-17,MINE-03,74.5,27.4,63.2,0.79,HEAVY RAIN
WX-MINE-04-2026-07-17,2026-07-17,MINE-04,35.9,40.4,63.4,0.51,LIGHT RAIN
WX-MINE-01-2026-07-18,2026-07-18,MINE-01,52.4,28.5,66.0,0.65,HEAVY RAIN
WX-MINE-02-2026-07-18,2026-07-18,MINE-02,1.3,24.1,54.7,0.25,CLEAR
WX-MINE-03-2026-07-18,2026-07-18,MINE-03,53.0,28.7,84.7,0.61,HEAVY RAIN
WX-MINE-04-2026-07-18,2026-07-18,MINE-04,28.0,32.9,76.4,0.43,LIGHT RAIN
WX-MINE-01-2026-07-19,2026-07-19,MINE-01,62.5,35.9,75.2,0.72,HEAVY RAIN
WX-MINE-02-2026-07-19,2026-07-19,MINE-02,72.9,34.0,61.5,0.8,HEAVY RAIN
WX-MINE-03-2026-07-19,2026-07-19,MINE-03,89.3,26.7,86.4,0.95,HEAVY RAIN
WX-MINE-04-2026-07-19,2026-07-19,MINE-04,49.1,27.4,66.8,0.62,HEAVY RAIN
WX-MINE-01-2026-07-20,2026-07-20,MINE-01,28.3,28.0,67.8,0.46,LIGHT RAIN
WX-MINE-02-2026-07-20,2026-07-20,MINE-02,91.1,33.4,42.7,0.95,HEAVY RAIN
WX-MINE-03-2026-07-20,2026-07-20,MINE-03,0.2,23.8,78.6,0.17,CLEAR
WX-MINE-04-2026-07-20,2026-07-20,MINE-04,46.7,31.2,71.2,0.56,HEAVY RAIN
WX-MINE-01-2026-07-21,2026-07-21,MINE-01,39.6,25.7,82.2,0.52,LIGHT RAIN
WX-MINE-02-2026-07-21,2026-07-21,MINE-02,0.6,33.1,77.7,0.16,CLEAR
WX-MINE-03-2026-07-21,2026-07-21,MINE-03,23.0,33.0,56.7,0.36,LIGHT RAIN
WX-MINE-04-2026-07-21,2026-07-21,MINE-04,45.1,31.3,48.4,0.62,HEAVY RAIN
WX-MINE-01-2026-07-22,2026-07-22,MINE-01,40.5,40.7,57.0,0.52,HEAVY RAIN
WX-MINE-02-2026-07-22,2026-07-22,MINE-02,69.0,39.5,67.8,0.78,HEAVY RAIN
WX-MINE-03-2026-07-22,2026-07-22,MINE-03,68.6,41.4,36.5,0.81,HEAVY RAIN
WX-MINE-04-2026-07-22,2026-07-22,MINE-04,33.8,29.2,62.6,0.43,LIGHT RAIN
WX-MINE-01-2026-07-23,2026-07-23,MINE-01,46.9,23.5,47.7,0.59,HEAVY RAIN
WX-MINE-02-2026-07-23,2026-07-23,MINE-02,39.2,23.9,56.1,0.49,LIGHT RAIN
WX-MINE-03-2026-07-23,2026-07-23,MINE-03,39.9,35.5,61.4,0.51,LIGHT RAIN
WX-MINE-04-2026-07-23,2026-07-23,MINE-04,0.7,30.0,63.5,0.17,CLEAR
WX-MINE-01-2026-07-24,2026-07-24,MINE-01,1.4,36.7,71.1,0.2,CLEAR
WX-MINE-02-2026-07-24,2026-07-24,MINE-02,0.6,24.6,62.9,0.22,CLEAR
WX-MINE-03-2026-07-24,2026-07-24,MINE-03,67.3,35.4,58.2,0.72,HEAVY RAIN
WX-MINE-04-2026-07-24,2026-07-24,MINE-04,74.4,24.3,79.4,0.86,HEAVY RAIN
WX-MINE-01-2026-07-25,2026-07-25,MINE-01,77.5,36.2,81.4,0.89,HEAVY RAIN
WX-MINE-02-2026-07-25,2026-07-25,MINE-02,29.3,30.5,76.8,0.48,LIGHT RAIN
WX-MINE-03-2026-07-25,2026-07-25,MINE-03,15.6,41.0,73.9,0.31,LIGHT RAIN
WX-MINE-04-2026-07-25,2026-07-25,MINE-04,64.2,39.4,58.9,0.73,HEAVY RAIN
WX-MINE-01-2026-07-26,2026-07-26,MINE-01,84.4,31.2,37.8,0.91,HEAVY RAIN
WX-MINE-02-2026-07-26,2026-07-26,MINE-02,49.1,35.5,77.2,0.56,HEAVY RAIN
WX-MINE-03-2026-07-26,2026-07-26,MINE-03,38.5,30.3,59.6,0.5,LIGHT RAIN
WX-MINE-04-2026-07-26,2026-07-26,MINE-04,23.9,36.6,64.2,0.39,LIGHT RAIN
WX-MINE-01-2026-07-27,2026-07-27,MINE-01,57.8,24.5,43.0,0.68,HEAVY RAIN
WX-MINE-02-2026-07-27,2026-07-27,MINE-02,1.4,31.2,68.9,0.25,CLEAR
WX-MINE-03-2026-07-27,2026-07-27,MINE-03,3.7,38.4,66.3,0.18,CLEAR
WX-MINE-04-2026-07-27,2026-07-27,MINE-04,18.1,34.2,74.8,0.38,LIGHT RAIN
WX-MINE-01-2026-07-28,2026-07-28,MINE-01,56.0,36.5,53.6,0.68,HEAVY RAIN
WX-MINE-02-2026-07-28,2026-07-28,MINE-02,47.1,25.7,76.1,0.61,HEAVY RAIN
WX-MINE-03-2026-07-28,2026-07-28,MINE-03,0.3,40.2,88.1,0.23,CLEAR
WX-MINE-04-2026-07-28,2026-07-28,MINE-04,94.6,34.3,64.7,0.95,HEAVY RAIN
WX-MINE-01-2026-07-29,2026-07-29,MINE-01,0.2,33.5,46.8,0.25,CLEAR
WX-MINE-02-2026-07-29,2026-07-29,MINE-02,70.1,25.7,62.6,0.74,HEAVY RAIN
WX-MINE-03-2026-07-29,2026-07-29,MINE-03,29.5,27.7,35.3,0.42,LIGHT RAIN
WX-MINE-04-2026-07-29,2026-07-29,MINE-04,2.6,27.5,60.4,0.25,CLEAR
WX-MINE-01-2026-07-30,2026-07-30,MINE-01,22.8,26.5,74.0,0.36,LIGHT RAIN
WX-MINE-02-2026-07-30,2026-07-30,MINE-02,73.3,34.2,60.3,0.8,HEAVY RAIN
WX-MINE-03-2026-07-30,2026-07-30,MINE-03,58.3,31.5,65.7,0.67,HEAVY RAIN
WX-MINE-04-2026-07-30,2026-07-30,MINE-04,80.8,25.0,82.0,0.87,HEAVY RAIN
WX-MINE-01-2026-07-31,2026-07-31,MINE-01,28.6,29.8,57.2,0.45,LIGHT RAIN
WX-MINE-02-2026-07-31,2026-07-31,MINE-02,21.3,31.7,89.2,0.34,LIGHT RAIN
WX-MINE-03-2026-07-31,2026-07-31,MINE-03,2.1,28.1,76.3,0.21,CLEAR
WX-MINE-04-2026-07-31,2026-07-31,MINE-04,27.5,33.7,69.3,0.44,LIGHT RAIN
WX-MINE-01-2026-08-01,2026-08-01,MINE-01,76.2,37.0,50.6,0.86,HEAVY RAIN
WX-MINE-02-2026-08-01,2026-08-01,MINE-02,1.5,32.8,55.8,0.26,CLEAR
WX-MINE-03-2026-08-01,2026-08-01,MINE-03,46.7,26.2,41.1,0.57,HEAVY RAIN
WX-MINE-04-2026-08-01,2026-08-01,MINE-04,3.1,41.7,88.8,0.23,CLEAR
WX-MINE-01-2026-08-02,2026-08-02,MINE-01,32.4,40.0,50.3,0.5,LIGHT RAIN
WX-MINE-02-2026-08-02,2026-08-02,MINE-02,68.1,35.7,69.8,0.78,HEAVY RAIN
WX-MINE-03-2026-08-02,2026-08-02,MINE-03,57.6,26.5,57.2,0.71,HEAVY RAIN
WX-MINE-04-2026-08-02,2026-08-02,MINE-04,89.0,25.1,83.0,0.93,HEAVY RAIN
WX-MINE-01-2026-08-03,2026-08-03,MINE-01,81.4,37.3,71.1,0.9,HEAVY RAIN
WX-MINE-02-2026-08-03,2026-08-03,MINE-02,61.4,30.4,58.0,0.68,HEAVY RAIN
WX-MINE-03-2026-08-03,2026-08-03,MINE-03,32.9,34.2,62.7,0.43,LIGHT RAIN
WX-MINE-04-2026-08-03,2026-08-03,MINE-04,47.7,22.5,68.5,0.56,HEAVY RAIN
WX-MINE-01-2026-08-04,2026-08-04,MINE-01,69.7,41.0,36.2,0.79,HEAVY RAIN
WX-MINE-02-2026-08-04,2026-08-04,MINE-02,1.6,32.2,45.6,0.25,CLEAR
WX-MINE-03-2026-08-04,2026-08-04,MINE-03,72.8,26.8,61.0,0.83,HEAVY RAIN
WX-MINE-04-2026-08-04,2026-08-04,MINE-04,25.6,23.3,36.7,0.42,LIGHT RAIN
WX-MINE-01-2026-08-05,2026-08-05,MINE-01,69.7,30.9,48.3,0.75,HEAVY RAIN
WX-MINE-02-2026-08-05,2026-08-05,MINE-02,66.3,38.1,81.1,0.79,HEAVY RAIN
WX-MINE-03-2026-08-05,2026-08-05,MINE-03,1.0,36.4,38.8,0.23,CLEAR
WX-MINE-04-2026-08-05,2026-08-05,MINE-04,1.6,32.4,60.9,0.2,CLEAR
WX-MINE-01-2026-08-06,2026-08-06,MINE-01,3.8,39.7,64.6,0.25,CLEAR
WX-MINE-02-2026-08-06,2026-08-06,MINE-02,94.1,36.3,59.1,0.95,HEAVY RAIN
WX-MINE-03-2026-08-06,2026-08-06,MINE-03,79.9,38.6,74.9,0.82,HEAVY RAIN
WX-MINE-04-2026-08-06,2026-08-06,MINE-04,89.2,34.6,59.2,0.95,HEAVY RAIN
WX-MINE-01-2026-08-07,2026-08-07,MINE-01,82.8,37.2,66.9,0.92,HEAVY RAIN
WX-MINE-02-2026-08-07,2026-08-07,MINE-02,1.5,35.1,42.8,0.19,CLEAR
WX-MINE-03-2026-08-07,2026-08-07,MINE-03,36.2,28.6,73.2,0.5,LIGHT RAIN
WX-MINE-04-2026-08-07,2026-08-07,MINE-04,3.0,37.1,53.8,0.24,CLEAR
WX-MINE-01-2026-08-08,2026-08-08,MINE-01,51.0,27.2,50.1,0.58,HEAVY RAIN
WX-MINE-02-2026-08-08,2026-08-08,MINE-02,56.7,22.5,83.4,0.68,HEAVY RAIN
WX-MINE-03-2026-08-08,2026-08-08,MINE-03,1.2,36.3,66.2,0.19,CLEAR
WX-MINE-04-2026-08-08,2026-08-08,MINE-04,2.7,25.1,79.3,0.19,CLEAR
WX-MINE-01-2026-08-09,2026-08-09,MINE-01,83.7,27.1,47.5,0.93,HEAVY RAIN
WX-MINE-02-2026-08-09,2026-08-09,MINE-02,26.9,22.2,55.0,0.43,LIGHT RAIN
WX-MINE-03-2026-08-09,2026-08-09,MINE-03,2.1,31.5,84.5,0.26,CLEAR
WX-MINE-04-2026-08-09,2026-08-09,MINE-04,62.0,32.0,63.8,0.7,HEAVY RAIN
WX-MINE-01-2026-08-10,2026-08-10,MINE-01,2.6,39.4,61.5,0.22,CLEAR
WX-MINE-02-2026-08-10,2026-08-10,MINE-02,68.5,23.3,47.4,0.74,HEAVY RAIN
WX-MINE-03-2026-08-10,2026-08-10,MINE-03,63.7,36.6,41.6,0.7,HEAVY RAIN
WX-MINE-04-2026-08-10,2026-08-10,MINE-04,60.6,34.8,35.7,0.73,HEAVY RAIN
WX-MINE-01-2026-08-11,2026-08-11,MINE-01,3.2,40.0,75.8,0.21,CLEAR
WX-MINE-02-2026-08-11,2026-08-11,MINE-02,65.1,41.0,62.9,0.72,HEAVY RAIN
WX-MINE-03-2026-08-11,2026-08-11,MINE-03,3.4,32.8,39.4,0.26,CLEAR
WX-MINE-04-2026-08-11,2026-08-11,MINE-04,56.8,26.9,78.8,0.64,HEAVY RAIN
WX-MINE-01-2026-08-12,2026-08-12,MINE-01,3.4,26.6,74.5,0.2,CLEAR
WX-MINE-02-2026-08-12,2026-08-12,MINE-02,1.1,27.5,75.9,0.23,CLEAR
WX-MINE-03-2026-08-12,2026-08-12,MINE-03,3.6,24.7,51.7,0.2,CLEAR
WX-MINE-04-2026-08-12,2026-08-12,MINE-04,75.9,31.5,40.4,0.87,HEAVY RAIN
WX-MINE-01-2026-08-13,2026-08-13,MINE-01,78.2,23.5,61.3,0.85,HEAVY RAIN
WX-MINE-02-2026-08-13,2026-08-13,MINE-02,23.0,33.8,67.9,0.37,LIGHT RAIN
WX-MINE-03-2026-08-13,2026-08-13,MINE-03,49.4,40.1,74.6,0.61,HEAVY RAIN
WX-MINE-04-2026-08-13,2026-08-13,MINE-04,62.1,34.7,76.6,0.77,HEAVY RAIN
WX-MINE-01-2026-08-14,2026-08-14,MINE-01,47.6,27.4,69.7,0.58,HEAVY RAIN
WX-MINE-02-2026-08-14,2026-08-14,MINE-02,37.7,34.9,49.5,0.52,LIGHT RAIN
WX-MINE-03-2026-08-14,2026-08-14,MINE-03,69.2,32.1,69.4,0.74,HEAVY RAIN
WX-MINE-04-2026-08-14,2026-08-14,MINE-04,0.7,22.1,84.1,0.21,CLEAR
WX-MINE-01-2026-08-15,2026-08-15,MINE-01,29.3,37.2,72.0,0.4,LIGHT RAIN
WX-MINE-02-2026-08-15,2026-08-15,MINE-02,1.4,35.7,80.2,0.18,CLEAR
WX-MINE-03-2026-08-15,2026-08-15,MINE-03,33.5,28.1,51.8,0.51,LIGHT RAIN
WX-MINE-04-2026-08-15,2026-08-15,MINE-04,69.8,40.6,46.6,0.8,HEAVY RAIN
WX-MINE-01-2026-08-16,2026-08-16,MINE-01,30.4,29.9,44.4,0.42,LIGHT RAIN
WX-MINE-02-2026-08-16,2026-08-16,MINE-02,1.3,32.3,61.1,0.22,CLEAR
WX-MINE-03-2026-08-16,2026-08-16,MINE-03,73.1,26.6,49.5,0.85,HEAVY RAIN
WX-MINE-04-2026-08-16,2026-08-16,MINE-04,1.5,28.1,75.0,0.25,CLEAR
WX-MINE-01-2026-08-17,2026-08-17,MINE-01,39.6,33.3,76.9,0.48,LIGHT RAIN
WX-MINE-02-2026-08-17,2026-08-17,MINE-02,0.2,30.2,70.5,0.17,CLEAR
WX-MINE-03-2026-08-17,2026-08-17,MINE-03,36.9,38.4,46.1,0.52,LIGHT RAIN
WX-MINE-04-2026-08-17,2026-08-17,MINE-04,81.6,22.5,58.5,0.87,HEAVY RAIN
WX-MINE-01-2026-08-18,2026-08-18,MINE-01,74.1,37.9,69.0,0.81,HEAVY RAIN
WX-MINE-02-2026-08-18,2026-08-18,MINE-02,21.0,25.2,74.8,0.42,LIGHT RAIN
WX-MINE-03-2026-08-18,2026-08-18,MINE-03,91.2,40.9,78.0,0.95,HEAVY RAIN
WX-MINE-04-2026-08-18,2026-08-18,MINE-04,2.8,27.0,89.3,0.23,CLEAR
WX-MINE-01-2026-08-19,2026-08-19,MINE-01,19.5,28.9,64.6,0.36,LIGHT RAIN
WX-MINE-02-2026-08-19,2026-08-19,MINE-02,52.7,39.6,39.1,0.69,HEAVY RAIN
WX-MINE-03-2026-08-19,2026-08-19,MINE-03,3.3,39.5,67.4,0.23,CLEAR
WX-MINE-04-2026-08-19,2026-08-19,MINE-04,50.1,28.6,65.1,0.63,HEAVY RAIN
WX-MINE-01-2026-08-20,2026-08-20,MINE-01,80.4,35.8,42.7,0.9,HEAVY RAIN
WX-MINE-02-2026-08-20,2026-08-20,MINE-02,2.8,36.8,87.6,0.21,CLEAR
WX-MINE-03-2026-08-20,2026-08-20,MINE-03,3.0,26.3,52.7,0.2,CLEAR
WX-MINE-04-2026-08-20,2026-08-20,MINE-04,30.9,41.4,49.2,0.47,LIGHT RAIN
WX-MINE-01-2026-08-21,2026-08-21,MINE-01,0.6,34.8,58.5,0.24,CLEAR
WX-MINE-02-2026-08-21,2026-08-21,MINE-02,3.3,23.2,89.4,0.21,CLEAR
WX-MINE-03-2026-08-21,2026-08-21,MINE-03,94.7,41.2,83.0,0.95,HEAVY RAIN
WX-MINE-04-2026-08-21,2026-08-21,MINE-04,37.6,28.7,38.7,0.47,LIGHT RAIN
WX-MINE-01-2026-08-22,2026-08-22,MINE-01,59.7,24.2,43.7,0.7,HEAVY RAIN
WX-MINE-02-2026-08-22,2026-08-22,MINE-02,2.3,31.4,70.8,0.19,CLEAR
WX-MINE-03-2026-08-22,2026-08-22,MINE-03,69.7,38.4,60.6,0.82,HEAVY RAIN
WX-MINE-04-2026-08-22,2026-08-22,MINE-04,0.6,28.6,45.0,0.21,CLEAR
WX-MINE-01-2026-08-23,2026-08-23,MINE-01,77.5,36.8,87.2,0.88,HEAVY RAIN
